1,1,(261,1.51959)
2,1,(71,1.34902)
3,1,(180,0.888375)
4,1,(154,0.748975)
5,1,(51,1.3686)
6,1,(245,0.260578)
7,1,(167,0.414403)
8,1,(176,0.363693)
9,1,(45,0.651915)
10,1,(264,1.31982)
11,1,(234,0.814676)
12,1,(149,0.306117)
13,1,(137,1.1556)
14,1,(258,1.33948)
15,1,(39,1.09221)
16,1,(204,1.13616)
17,1,(34,0.54904)
18,1,(245,0.76112)
19,1,(139,2.04139)
20,1,(103,0.93433)
21,1,(59,0.688424)
22,1,(130,0.524021)
23,1,(235,0.852349)
24,1,(21,1.14845)
25,1,(145,1.22104)
26,1,(268,0.45553)
27,1,(158,1.16894)
28,1,(32,1.25545)
29,1,(156,0.997309)
30,1,(203,1.25853)
31,1,(90,0.403131)
32,1,(50,0.787045)
33,1,(215,0.379947)
34,1,(17,0.54904)
35,1,(119,0.596379)
36,1,(263,0.522517)
37,1,(54,0.814546)
38,1,(106,1.30393)
39,1,(82,0.456591)
40,1,(169,1.24103)
41,1,(207,1.49242)
42,1,(56,0.884499)
43,1,(191,1.81641)
44,1,(36,1.2389)
45,1,(66,0.481733)
46,1,(174,0.575601)
47,1,(220,0.554952)
48,1,(164,0.696061)
49,1,(77,0.560416)
50,1,(235,0.467315)
51,1,(180,1.04819)
52,1,(27,1.55381)
53,1,(135,1.10668)
54,1,(268,0.680795)
55,1,(176,0.394359)
56,1,(75,0.550093)
57,1,(77,1.15176)
58,1,(69,0.70675)
59,1,(21,0.688424)
60,1,(232,0.392182)
61,1,(127,0.422167)
62,1,(32,2.02422)
63,1,(237,1.45476)
64,1,(256,1.53835)
65,1,(236,1.56488)
66,1,(45,0.481733)
67,1,(200,1.59351)
68,1,(191,0.94407)
69,1,(216,0.564766)
70,1,(82,0.347843)
71,1,(6,0.412745)
72,1,(191,1.25916)
73,1,(221,0.311867)
74,1,(138,0.801567)
75,1,(56,0.550093)
76,1,(236,0.918256)
77,1,(49,0.560416)
78,1,(195,1.56981)
79,1,(178,0.94659)
80,1,(176,0.713466)
81,1,(107,2.38421)
82,1,(186,0.293581)
83,1,(212,0.85512)
84,1,(244,1.34044)
85,1,(241,0.97837)
86,1,(260,0.245658)
87,1,(167,1.80757)
88,1,(239,1.47366)
89,1,(267,0.81691)
90,1,(31,0.403131)
91,1,(224,0.273968)
92,1,(209,1.39843)
93,1,(129,1.0373)
94,1,(200,0.984723)
95,1,(258,0.727563)
96,1,(41,1.71891)
97,1,(71,0.514631)
98,1,(134,1.57861)
99,1,(104,1.86627)
100,1,(141,1.11117)
101,1,(252,0.874078)
102,1,(188,0.458489)
103,1,(122,0.464423)
104,1,(143,0.934778)
105,1,(203,1.56849)
106,1,(201,1.16687)
107,1,(151,1.97418)
108,1,(75,1.25894)
109,1,(90,0.787307)
110,1,(154,0.80376)
111,1,(257,0.315781)
112,1,(254,0.792283)
113,1,(190,1.11907)
114,1,(235,0.961597)
115,1,(126,1.24251)
116,1,(233,0.869544)
117,1,(11,1.41747)
118,1,(135,0.189088)
119,1,(127,0.14216)
120,1,(223,0.485923)
121,1,(172,0.380302)
122,1,(103,0.464423)
123,1,(221,0.75096)
124,1,(256,0.47142)
125,1,(140,0.269102)
126,1,(115,1.24251)
127,1,(119,0.14216)
128,1,(151,1.28318)
129,1,(137,0.947731)
130,1,(22,0.524021)
131,1,(79,1.35781)
132,1,(94,1.09915)
133,1,(179,0.793925)
134,1,(269,1.24118)
135,1,(118,0.189088)
136,1,(77,0.627273)
137,1,(129,0.947731)
138,1,(74,0.801567)
139,1,(142,0.998844)
140,1,(125,0.269102)
141,1,(165,0.610208)
142,1,(139,0.998844)
143,1,(45,0.569922)
144,1,(242,0.588523)
145,1,(25,1.22104)
146,1,(186,0.378417)
147,1,(265,0.312841)
148,1,(171,0.642761)
149,1,(12,0.306117)
150,1,(63,1.80852)
151,1,(128,1.28318)
152,1,(240,0.0690731)
153,1,(21,0.746589)
154,1,(260,0.527935)
155,1,(157,0.686643)
156,1,(185,0.409127)
157,1,(155,0.686643)
158,1,(189,0.80245)
159,1,(256,0.493748)
160,1,(268,0.948901)
161,1,(256,0.946843)
162,1,(208,1.4598)
163,1,(143,0.570709)
164,1,(159,0.601016)
165,1,(141,0.610208)
166,1,(179,1.01729)
167,1,(7,0.414403)
168,1,(100,1.6664)
169,1,(40,1.24103)
170,1,(263,0.222929)
171,1,(174,0.544942)
172,1,(121,0.380302)
173,1,(257,0.314802)
174,1,(125,0.344291)
175,1,(94,1.84303)
176,1,(246,0.353044)
177,1,(102,0.474128)
178,1,(79,0.94659)
179,1,(133,0.793925)
180,1,(3,0.888375)
181,1,(266,0.992981)
182,1,(266,0.981175)
183,1,(221,0.749907)
184,1,(212,0.638795)
185,1,(156,0.409127)
186,1,(82,0.293581)
187,1,(192,1.10428)
188,1,(102,0.458489)
189,1,(121,0.736021)
190,1,(113,1.11907)
191,1,(68,0.94407)
192,1,(202,0.852075)
193,1,(259,1.63062)
194,1,(243,1.04858)
195,1,(102,1.08277)
196,1,(24,1.91466)
197,1,(153,1.12507)
198,1,(252,0.856186)
199,1,(160,0.959459)
200,1,(94,0.984723)
201,1,(106,1.16687)
202,1,(192,0.852075)
203,1,(30,1.25853)
204,1,(244,0.540994)
205,1,(144,0.733805)
206,1,(269,1.09019)
207,1,(41,1.49242)
208,1,(162,1.4598)
209,1,(122,1.1813)
210,1,(124,0.92533)
211,1,(225,0.938391)
212,1,(184,0.638795)
213,1,(49,0.693766)
214,1,(91,0.320857)
215,1,(33,0.379947)
216,1,(254,0.444757)
217,1,(80,1.81907)
218,1,(149,0.728626)
219,1,(125,1.01159)
220,1,(47,0.554952)
221,1,(73,0.311867)
222,1,(76,0.943558)
223,1,(120,0.485923)
224,1,(91,0.273968)
225,1,(211,0.938391)
226,1,(37,2.14889)
227,1,(13,1.58051)
228,1,(134,1.45189)
229,1,(238,0.727511)
230,1,(152,1.28122)
231,1,(92,1.60929)
232,1,(60,0.392182)
233,1,(265,0.595518)
234,1,(121,0.453617)
235,1,(50,0.467315)
236,1,(264,0.610107)
237,1,(223,0.556335)
238,1,(229,0.727511)
239,1,(244,0.981902)
240,1,(152,0.0690731)
241,1,(85,0.97837)
242,1,(144,0.588523)
243,1,(194,1.04858)
244,1,(204,0.540994)
245,1,(6,0.260578)
246,1,(176,0.353044)
247,1,(48,0.699853)
248,1,(31,0.573514)
249,1,(100,1.25582)
250,1,(2,1.85349)
251,1,(193,2.30772)
252,1,(198,0.856186)
253,1,(151,1.4172)
254,1,(216,0.444757)
255,1,(103,0.583329)
256,1,(124,0.47142)
257,1,(173,0.314802)
258,1,(95,0.727563)
259,1,(254,0.545678)
260,1,(86,0.245658)
261,1,(205,1.47408)
262,1,(56,0.935016)
263,1,(170,0.222929)
264,1,(236,0.610107)
265,1,(147,0.312841)
266,1,(212,0.846981)
267,1,(89,0.81691)
268,1,(26,0.45553)
269,1,(206,1.09019)
270,1,(131,1.80604)
