1,9,(178,0.571139),(62,0.876069),(180,1.04515),(839,1.05131),(824,1.19708),(956,1.26243),(14,1.3667),(714,1.37206),(76,1.46049)
2,9,(678,0.816458),(522,0.833543),(218,0.881181),(570,1.00022),(888,1.23833),(296,1.2808),(577,1.28355),(707,1.30213),(8,1.31023)
3,9,(423,1.09815),(941,1.68545),(528,1.71242),(735,1.72275),(944,1.73057),(242,1.76878),(161,1.7709),(739,1.84423),(43,1.96526)
4,9,(502,1.06241),(393,1.47993),(815,1.58318),(43,1.71428),(797,1.78304),(317,1.78309),(791,1.78545),(240,1.79396),(732,1.84583)
5,9,(523,1.21013),(815,1.36294),(738,1.47821),(502,1.56093),(430,1.66621),(854,1.68745),(73,1.69231),(293,1.69726),(335,1.72108)
6,9,(686,1.32636),(88,1.63145),(830,1.78532),(972,1.85268),(792,2.05079),(151,2.14586),(502,2.14652),(941,2.16904),(393,2.19638)
7,9,(787,0.470774),(929,0.833164),(47,0.989712),(799,1.00389),(284,1.01357),(299,1.01723),(449,1.02503),(165,1.03915),(995,1.11201)
8,9,(512,1.01357),(816,1.08496),(731,1.26472),(2,1.31023),(52,1.31179),(218,1.32578),(678,1.35792),(471,1.38364),(570,1.38614)
9,9,(988,0.990171),(212,1.00362),(817,1.05291),(503,1.07403),(630,1.33523),(487,1.3514),(449,1.39086),(696,1.45427),(7,1.50404)
10,9,(321,0.0541983),(36,0.833065),(126,0.916541),(129,1.01432),(87,1.19707),(149,1.2089),(285,1.2118),(967,1.24167),(826,1.30881)
11,9,(463,0.662904),(965,0.674489),(624,0.742415),(748,0.899959),(482,0.965985),(602,1.08829),(501,1.11361),(811,1.16818),(554,1.19431)
12,9,(505,0.916556),(923,1.0293),(594,1.07521),(571,1.1085),(635,1.15903),(447,1.2146),(767,1.23685),(368,1.2423),(814,1.27278)
13,9,(406,0.564962),(481,0.712186),(541,0.897225),(577,0.919947),(556,1.04334),(436,1.11015),(919,1.17442),(601,1.19876),(693,1.20634)
14,9,(180,0.38736),(839,0.629354),(824,0.682114),(760,1.01705),(826,1.04456),(590,1.05341),(642,1.06579),(439,1.09882),(545,1.13823)
15,9,(156,0.313432),(747,0.611951),(532,0.733286),(631,0.834752),(753,0.872948),(342,0.893684),(368,0.928416),(594,0.986608),(370,1.02508)
16,9,(167,0.530811),(467,0.664107),(415,0.720178),(322,0.758993),(127,0.75951),(340,0.795964),(475,0.859064),(723,0.888592),(652,0.936039)
17,9,(150,0.361681),(804,0.579962),(774,0.60916),(957,0.727013),(892,0.7306),(852,0.786945),(799,0.805807),(284,0.892026),(929,0.908441)
18,9,(213,1.83428),(741,2.03906),(557,2.23052),(526,2.26248),(833,2.37288),(946,2.40812),(616,2.47472),(209,2.47782),(659,2.48075)
19,9,(379,1.05275),(989,1.20912),(703,1.22467),(382,1.45323),(920,1.52151),(200,1.5982),(510,1.78388),(718,1.79729),(715,1.81184)
20,9,(717,0.898666),(896,0.956685),(792,1.16335),(548,1.22059),(242,1.2215),(831,1.32405),(409,1.46588),(328,1.47012),(161,1.58301)
21,9,(207,0.560719),(380,0.874888),(247,0.876019),(892,0.899532),(545,1.05311),(777,1.1692),(46,1.17325),(260,1.20767),(148,1.23946)
22,9,(710,1.39768),(732,1.44607),(906,1.47223),(317,1.56319),(690,1.57291),(797,1.69152),(587,1.8468),(694,1.88654),(240,1.92269)
23,9,(582,1.28026),(694,1.34634),(618,1.34792),(495,1.39706),(970,1.49461),(517,1.51049),(587,1.60674),(872,1.61712),(457,1.66759)
24,9,(1000,1.0158),(538,1.17705),(479,1.32904),(85,1.34638),(894,1.41514),(78,1.41683),(401,1.42441),(98,1.46278),(99,1.47281)
25,9,(793,1.24191),(386,1.3221),(727,1.50422),(493,1.57594),(933,1.60484),(985,1.64121),(898,1.64353),(277,1.64671),(674,1.66498)
26,9,(261,0.966217),(61,1.17842),(110,1.19142),(32,1.20349),(627,1.30466),(435,1.3175),(144,1.37696),(910,1.40069),(448,1.41832)
27,9,(998,0.780263),(441,1.30648),(844,1.32544),(454,1.34005),(283,1.43726),(533,1.44452),(91,1.54111),(453,1.54741),(47,1.56814)
28,9,(976,1.90849),(428,1.97698),(758,2.09552),(484,2.14973),(904,2.17724),(661,2.18942),(937,2.24499),(557,2.26216),(708,2.27582)
29,9,(448,0.360049),(499,0.740857),(234,0.782152),(435,0.823401),(174,0.870491),(937,0.980688),(733,0.983824),(811,0.993003),(812,1.03761)
30,9,(814,1.34594),(702,1.74773),(974,1.78231),(789,1.85384),(55,1.87437),(939,1.92572),(14,1.93546),(839,1.94773),(625,1.94815)
31,9,(450,1.34022),(51,1.36001),(786,1.38387),(800,1.39069),(125,1.41254),(811,1.45383),(462,1.47065),(846,1.50371),(356,1.67398)
32,9,(209,0.348598),(144,0.52139),(261,0.75356),(143,0.965567),(522,1.00295),(219,1.11362),(249,1.12116),(959,1.12277),(859,1.12358)
33,9,(108,0.761893),(385,1.04477),(672,1.0615),(144,1.11567),(52,1.11647),(159,1.12902),(560,1.19822),(621,1.20427),(363,1.22017)
34,9,(284,0.774414),(355,0.862595),(585,0.893564),(764,0.904361),(520,1.14894),(682,1.20652),(485,1.20908),(782,1.23019),(124,1.26835)
35,9,(605,0.988865),(384,1.04624),(664,1.07224),(602,1.08363),(172,1.13047),(867,1.16555),(563,1.23608),(784,1.25987),(935,1.28847)
36,9,(10,0.833065),(321,0.833561),(967,0.993815),(129,1.13676),(990,1.1928),(475,1.30977),(427,1.3197),(87,1.35488),(699,1.35743)
37,9,(600,1.63969),(305,1.67779),(982,2.09623),(512,2.10167),(69,2.16113),(396,2.16396),(71,2.22243),(790,2.24021),(445,2.28088)
38,9,(50,0.949439),(359,1.07979),(478,1.11458),(223,1.12406),(509,1.23127),(282,1.2947),(231,1.30257),(683,1.32929),(329,1.3354)
39,9,(627,0.393987),(391,0.692079),(249,0.723647),(252,0.874662),(140,0.875556),(363,0.960747),(750,0.972625),(759,1.03132),(108,1.04937)
40,9,(763,0.562485),(709,0.670368),(202,0.700423),(820,0.702012),(234,0.762265),(473,0.824174),(127,0.922376),(128,0.967895),(310,0.99838)
41,9,(943,0.618003),(626,0.698361),(878,0.932406),(270,0.953265),(695,0.991426),(964,1.01453),(509,1.03425),(478,1.07047),(82,1.09997)
42,9,(966,0.794093),(436,0.815096),(633,0.985317),(115,1.01537),(255,1.09214),(822,1.16933),(422,1.182),(602,1.21577),(13,1.2279)
43,9,(791,1.00016),(738,1.08239),(530,1.30822),(972,1.34145),(710,1.50274),(732,1.55),(924,1.58025),(317,1.59343),(423,1.65901)
44,9,(803,1.05042),(119,1.32154),(737,1.3862),(342,1.44828),(993,1.4592),(769,1.46982),(320,1.53767),(394,1.58394),(813,1.67629)
45,9,(702,0.751738),(76,1.48402),(294,1.53135),(55,1.56838),(625,1.68445),(539,1.6939),(839,1.69578),(956,1.91725),(789,1.93684)
46,9,(380,0.822944),(547,0.962042),(325,0.962238),(145,1.03294),(884,1.09756),(21,1.17325),(889,1.2193),(777,1.2241),(892,1.2423)
47,9,(165,0.45027),(477,0.49472),(929,0.519922),(70,0.533767),(787,0.577762),(743,0.708031),(371,0.711403),(713,0.771846),(998,0.823587)
48,9,(805,1.28081),(752,1.42503),(343,1.4452),(425,1.47711),(13,1.52379),(426,1.53569),(418,1.57744),(541,1.59939),(910,1.62719)
49,9,(773,1.43688),(868,1.46543),(372,1.46691),(279,1.49334),(429,1.58424),(254,1.60346),(716,1.61682),(761,1.61842),(366,1.67017)
50,9,(359,0.568923),(103,0.894961),(509,0.896881),(583,0.913744),(38,0.949439),(837,0.967976),(937,1.02975),(172,1.04508),(229,1.04641)
51,9,(613,0.807564),(356,0.856304),(241,0.915197),(786,0.916464),(324,0.932886),(784,0.968002),(422,0.973782),(420,1.02289),(800,1.02472)
52,9,(731,0.99022),(33,1.11647),(526,1.2677),(8,1.31179),(443,1.44715),(108,1.53311),(406,1.55104),(672,1.57868),(553,1.60792)
53,9,(225,0.448568),(103,0.484927),(509,0.584704),(229,0.608201),(359,0.613204),(460,0.665069),(822,0.669275),(123,0.723512),(937,0.726859)
54,9,(507,1.03304),(750,1.03817),(436,1.10418),(166,1.14419),(568,1.15371),(225,1.17141),(648,1.23755),(822,1.28882),(391,1.29434)
55,9,(542,1.0576),(134,1.30063),(789,1.31205),(625,1.39765),(539,1.45531),(63,1.46151),(124,1.47002),(69,1.49994),(960,1.55699)
56,9,(276,1.95331),(315,1.96137),(860,2.01196),(160,2.13023),(828,2.17917),(552,2.23182),(211,2.25168),(917,2.25531),(508,2.45218)
57,9,(436,1.43869),(660,1.48974),(693,1.58871),(255,1.63438),(54,1.72581),(42,1.84022),(323,1.9154),(556,1.94103),(115,1.96367)
58,9,(277,1.00621),(71,1.13408),(403,1.30216),(599,1.30589),(386,1.36654),(469,1.38717),(412,1.39704),(985,1.4338),(114,1.44282)
59,9,(692,0.97163),(390,0.992248),(391,1.01492),(605,1.01765),(937,1.03213),(173,1.05423),(53,1.06791),(859,1.07901),(862,1.14024)
60,9,(762,1.53027),(927,1.55369),(579,1.57322),(702,1.67091),(341,1.67302),(571,1.69391),(986,1.77707),(813,1.82407),(597,1.85431)
61,9,(556,0.874564),(436,0.982906),(261,1.00548),(577,1.0499),(255,1.15351),(26,1.17842),(811,1.19602),(751,1.20877),(344,1.2358)
62,9,(1,0.876069),(178,0.911494),(289,1.03093),(883,1.10713),(150,1.23712),(17,1.25171),(464,1.28837),(347,1.29374),(804,1.36221)
63,9,(729,1.26813),(55,1.46151),(789,1.56733),(603,1.64622),(960,1.69022),(228,1.69824),(361,1.7397),(712,1.77505),(688,1.83657)
64,9,(888,0.716813),(616,1.2712),(916,1.53827),(296,1.63983),(707,1.75098),(146,1.75332),(980,1.77709),(659,1.78468),(2,1.81748)
65,9,(145,0.641291),(843,0.748989),(454,0.828585),(70,0.878523),(268,0.898829),(280,0.915791),(524,0.959763),(534,1.02119),(411,1.03152)
66,9,(845,1.307),(979,1.38033),(224,1.44),(636,1.57321),(407,1.6659),(831,1.74193),(934,1.83262),(755,1.93261),(405,2.00015)
67,9,(563,0.718147),(750,1.02884),(53,1.09532),(460,1.11673),(865,1.15156),(835,1.15758),(133,1.17732),(556,1.23373),(103,1.23949)
68,9,(168,0.561715),(662,0.850463),(633,0.901126),(800,0.996047),(786,1.06051),(420,1.06593),(971,1.07475),(384,1.10618),(482,1.12586)
69,9,(134,1.10455),(700,1.33093),(355,1.33946),(101,1.39831),(542,1.41871),(682,1.44354),(280,1.46574),(55,1.49994),(441,1.52479)
