0,3,(177,0.57113898557268228),(61,0.8760694997826195),(179,1.0451520096253122)
1,3,(677,0.81645783249639126),(521,0.83354339691519108),(217,0.88118058011633815)
2,3,(422,1.0981473905520744),(940,1.6854451773048391),(527,1.7124189464494941)
3,3,(501,1.0624115336095774),(392,1.4799267356260006),(814,1.5831823806024052)
4,3,(522,1.2101255346212045),(814,1.3629407321984484),(737,1.4782062419238255)
5,3,(685,1.3263572287063827),(87,1.6314484030450545),(829,1.7853189349706207)
6,3,(786,0.47077410832802902),(928,0.83316421031584054),(46,0.98971230427329382)
7,3,(511,1.0135655033865307),(815,1.0849562371080586),(730,1.2647185400493604)
8,3,(987,0.99017053079512451),(211,1.0036186215998777),(816,1.0529070124243829)
9,3,(320,0.054198305271266643),(35,0.83306543289648749),(125,0.91654070946030219)
10,3,(462,0.66290372646158924),(964,0.67448903076578581),(623,0.74241518023846353)
11,3,(504,0.91655571285181625),(922,1.0292970906884398),(593,1.075213710540722)
12,3,(405,0.56496233406564023),(480,0.71218647073219943),(540,0.89722516501736305)
13,3,(179,0.38736032684160582),(838,0.62935398240236773),(823,0.68211396418297365)
14,3,(155,0.31343243558021339),(746,0.61195142542874537),(531,0.73328602610477001)
15,3,(166,0.53081068279357546),(466,0.6641068257865832),(414,0.72017784384050776)
16,3,(149,0.36168085774839365),(803,0.5799622854036961),(773,0.60915963187662503)
17,3,(212,1.8342824756869724),(740,2.039063650899263),(556,2.2305227426898102)
18,3,(378,1.0527537465752521),(988,1.2091171400121663),(702,1.2246731015699956)
19,3,(716,0.89866561268553746),(895,0.95668528639072836),(791,1.1633531801872787)
20,3,(206,0.56071923671301394),(379,0.87488808245348682),(246,0.87601858492049067)
21,3,(709,1.3976790873928975),(731,1.4460736184183263),(905,1.4722286401594238)
22,3,(581,1.2802621294332861),(693,1.346343224388151),(617,1.3479206497849809)
23,3,(999,1.0157980025296534),(537,1.1770484029060055),(478,1.3290408819538546)
24,3,(792,1.2419121745185213),(385,1.322101370899839),(726,1.5042237852340028)
25,3,(260,0.96621697192362932),(60,1.1784210024871211),(109,1.191416167400658)
26,3,(997,0.78026326748119934),(440,1.3064821320808881),(843,1.3254398030355086)
27,3,(975,1.9084896764213031),(427,1.9769796940273914),(757,2.0955195885949589)
28,3,(447,0.36004928547846998),(498,0.74085688615993961),(233,0.78215171055659249)
29,3,(813,1.3459425794153632),(701,1.7477269231267638),(973,1.7823115440195159)
30,3,(449,1.3402233536665336),(50,1.3600134612114347),(785,1.3838687600112964)
31,3,(208,0.34859782921767751),(143,0.5213899588835802),(260,0.75355950158716645)
32,3,(107,0.7618927117924017),(384,1.0447744206467258),(671,1.0614988582956579)
