0,1,(177,0.57113898557268228)
1,1,(677,0.81645783249639126)
2,1,(422,1.0981473905520744)
3,1,(501,1.0624115336095774)
4,1,(522,1.2101255346212045)
5,1,(685,1.3263572287063827)
6,1,(786,0.47077410832802902)
7,1,(511,1.0135655033865307)
8,1,(987,0.99017053079512451)
9,1,(320,0.054198305271266643)
10,1,(462,0.66290372646158924)
11,1,(504,0.91655571285181625)
12,1,(405,0.56496233406564023)
13,1,(179,0.38736032684160582)
14,1,(155,0.31343243558021339)
15,1,(166,0.53081068279357546)
16,1,(149,0.36168085774839365)
17,1,(212,1.8342824756869724)
18,1,(378,1.0527537465752521)
19,1,(716,0.89866561268553746)
20,1,(206,0.56071923671301394)
21,1,(709,1.3976790873928975)
22,1,(581,1.2802621294332861)
23,1,(999,1.0157980025296534)
24,1,(792,1.2419121745185213)
25,1,(260,0.96621697192362932)
26,1,(997,0.78026326748119934)
27,1,(975,1.9084896764213031)
28,1,(447,0.36004928547846998)
29,1,(813,1.3459425794153632)
30,1,(449,1.3402233536665336)
31,1,(208,0.34859782921767751)
32,1,(107,0.7618927117924017)
33,1,(283,0.77441438082266112)
34,1,(604,0.98886540615121055)
35,1,(9,0.83306543289648749)
36,1,(599,1.6396917697256672)
37,1,(49,0.94943878935835957)
38,1,(626,0.39398678725305702)
39,1,(762,0.5624847502965642)
40,1,(942,0.6180029925748729)
41,1,(965,0.79409285263087526)
42,1,(790,1.0001596908387105)
43,1,(802,1.0504180779558796)
44,1,(701,0.75173836985649123)
45,1,(379,0.8229440752786441)
46,1,(164,0.4502697998477922)
47,1,(804,1.2808129324460817)
48,1,(772,1.4368765398387495)
49,1,(358,0.56892300575773702)
50,1,(612,0.80756416104953033)
51,1,(730,0.99021969058429304)
52,1,(224,0.44856797276924204)
53,1,(506,1.0330409003952075)
54,1,(541,1.0576035246541633)
55,1,(275,1.9533139721021622)
56,1,(435,1.4386894412768436)
57,1,(276,1.0062131387332687)
58,1,(691,0.97162957771334901)
59,1,(761,1.5302735883581713)
60,1,(555,0.87456427926747526)
61,1,(0,0.8760694997826195)
62,1,(728,1.2681264973342301)
63,1,(887,0.71681303553519915)
64,1,(144,0.64129095993789065)
65,1,(844,1.3069972165269517)
66,1,(562,0.71814681866411179)
67,1,(167,0.5617151495697611)
68,1,(133,1.1045496548094842)
69,1,(476,0.30275189552444404)
70,1,(57,1.1340821948891737)
71,1,(200,0.87880161061475026)
72,1,(292,1.4229312108407859)
73,1,(181,1.4665453002423599)
74,1,(380,0.91723587194805245)
75,1,(624,0.72822868242744054)
76,1,(993,0.59925154950228565)
77,1,(486,0.91010508835039006)
78,1,(895,2.004563732325765)
79,1,(692,0.53532517170884741)
80,1,(908,1.1632555761610219)
81,1,(742,0.5611717322982952)
82,1,(795,0.83274021038039892)
83,1,(261,0.62486052517826396)
84,1,(848,0.28016256534046158)
